6,1.574767190851E12
7,1.574767190942E12
8,1.574767190995E12
9,1.574767191021E12
10,1.574767191044E12
12,1.574767191149E12
12,1.574767191213E12
13,1.574767191242E12
14,1.574767191282E12
15,1.574767191304E12
16,1.574767191337E12
17,1.574767191393E12
18,1.574767191419E12
19,1.574767191539E12
20,1.57476719158E12
22,1.574767191617E12
23,1.574767191646E12
24,1.57476719167E12
25,1.574767191693E12
26,1.574767191746E12
26,1.574767191803E12
27,1.574767191852E12
28,1.574767191898E12
29,1.574767191923E12
31,1.574767192052E12
31,1.574767192086E12
33,1.574767192138E12
35,1.574767192163E12
35,1.574767192188E12
36,1.574767192232E12
37,1.574767192258E12
38,1.574767192284E12
40,1.574767192343E12
41,1.574767192381E12
42,1.574767192514E12
44,1.57476719259E12
45,1.574767192626E12
46,1.574767192683E12
47,1.574767192716E12
49,1.574767192815E12
50,1.574767192938E12
52,1.574767193046E12
56,1.574767193169E12
56,1.574767193253E12
59,1.574767193344E12
60,1.574767193374E12
62,1.574767193479E12
63,1.574767193524E12
63,1.574767193556E12
64,1.574767193588E12
65,1.574767193628E12
66,1.574767193656E12
67,1.574767193711E12
70,1.574767193747E12
70,1.574767193779E12
72,1.574767193809E12
72,1.574767193857E12
73,1.574767193886E12
74,1.574767193916E12
76,1.574767193945E12
76,1.574767193995E12
77,1.574767194074E12
78,1.574767194128E12
79,1.574767194163E12
80,1.574767194192E12
81,1.574767194225E12
83,1.574767194253E12
83,1.574767194282E12
84,1.574767194432E12
86,1.574767194471E12
88,1.574767194502E12
89,1.574767194528E12
91,1.574767194622E12
91,1.574767194653E12
92,1.574767194678E12
93,1.574767194707E12
94,1.574767194767E12
95,1.574767194802E12
96,1.57476719483E12
99,1.574767194898E12
101,1.574767195041E12
102,1.574767195099E12
104,1.574767195176E12
104,1.574767195209E12
106,1.574767195236E12
107,1.574767195261E12
108,1.574767195292E12
108,1.574767195316E12
109,1.574767195345E12
110,1.574767195423E12
111,1.574767195454E12
113,1.5747671955E12
113,1.574767195567E12
114,1.574767195603E12
115,1.574767195638E12
117,1.574767195671E12
118,1.574767195695E12
119,1.574767195719E12
120,1.574767195742E12
121,1.574767195773E12
121,1.574767195807E12
122,1.574767195842E12
123,1.574767195911E12
124,1.574767195953E12
126,1.574767195991E12
127,1.574767196022E12
128,1.574767196048E12
130,1.574767196073E12
130,1.574767196107E12
130,1.574767196235E12
131,1.574767196269E12
133,1.574767196298E12
134,1.574767196325E12
135,1.57476719635E12
136,1.574767196374E12
139,1.574767196607E12
140,1.574767196633E12
141,1.574767196659E12
142,1.574767196684E12
154,1.574767197152E12
154,1.574767197175E12
154,1.574767197212E12
155,1.574767197239E12
156,1.574767197276E12
157,1.574767197314E12
158,1.574767197357E12
160,1.574767197419E12
162,1.574767197475E12
163,1.574767197507E12
190,1.574767198675E12
191,1.574767198705E12
192,1.574767198739E12
246,1.574767200781E12
249,1.574767200878E12
250,1.574767200956E12
253,1.574767201075E12
277,1.574767202089E12
279,1.574767202116E12
348,1.574767205346E12
349,1.574767205381E12
349,1.574767205425E12
350,1.574767205458E12
351,1.574767205488E12
352,1.574767205514E12
354,1.574767205557E12
354,1.57476720559E12
355,1.574767205658E12
357,1.574767205687E12
357,1.574767205807E12
359,1.57476720591E12
359,1.574767205961E12
360,1.574767205992E12
362,1.57476720602E12
365,1.574767206045E12
365,1.574767206068E12
365,1.574767206093E12
366,1.574767206167E12
367,1.574767206197E12
367,1.574767206221E12
369,1.574767206264E12
370,1.574767206291E12
370,1.574767206329E12
371,1.574767206357E12
372,1.574767206463E12
374,1.5747672065E12
374,1.574767206529E12
376,1.574767206554E12
377,1.574767206581E12
378,1.574767206603E12
379,1.574767206635E12
380,1.574767206665E12
380,1.574767206699E12
381,1.574767206775E12
382,1.574767206815E12
383,1.574767206844E12
385,1.574767206867E12
386,1.57476720689E12
387,1.574767207039E12
387,1.574767207074E12
388,1.574767207105E12
390,1.57476720713E12
391,1.574767207154E12
392,1.574767207175E12
393,1.574767207257E12
394,1.574767207334E12
394,1.574767207364E12
395,1.574767207389E12
397,1.574767207464E12
398,1.574767207495E12
398,1.574767207526E12
399,1.574767207551E12
401,1.574767207575E12
402,1.574767207728E12
402,1.574767207761E12
403,1.574767207786E12
404,1.57476720783E12
406,1.574767207861E12
406,1.574767207885E12
408,1.574767207964E12
409,1.574767208001E12
409,1.574767208053E12
410,1.574767208087E12
411,1.574767208201E12
412,1.57476720824E12
413,1.574767208271E12
416,1.574767208301E12
416,1.574767208327E12
417,1.574767208354E12
418,1.574767208417E12
419,1.574767208446E12
419,1.574767208484E12
420,1.574767208515E12
421,1.574767208561E12
422,1.57476720862E12
423,1.574767208697E12
424,1.574767208759E12
425,1.574767208789E12
426,1.574767208814E12
428,1.5747672089E12
429,1.574767208924E12
429,1.574767208964E12
431,1.574767208996E12
431,1.574767209022E12
433,1.574767209048E12
434,1.574767209125E12
435,1.574767209208E12
435,1.574767209247E12
436,1.574767209281E12
438,1.574767209308E12
439,1.574767209334E12
441,1.574767209357E12
441,1.574767209491E12
442,1.574767209532E12
442,1.574767209553E12
444,1.574767209573E12
445,1.574767209608E12
446,1.574767209645E12
446,1.574767209692E12
447,1.574767209725E12
448,1.574767209762E12
449,1.574767209806E12
450,1.574767209857E12
451,1.574767209891E12
452,1.574767209929E12
453,1.574767209965E12
454,1.57476721E12
455,1.574767210031E12
456,1.574767210057E12
457,1.574767210103E12
458,1.574767210135E12
459,1.574767210162E12
460,1.574767210188E12
461,1.57476721022E12
462,1.574767210265E12
