7,1.574770765733E12
7,1.574770765763E12
8,1.574770765787E12
9,1.574770765817E12
10,1.574770765852E12
11,1.574770765885E12
12,1.574770765919E12
13,1.574770765951E12
14,1.574770765984E12
15,1.574770766018E12
16,1.574770766052E12
17,1.574770766084E12
18,1.574770766118E12
19,1.574770766152E12
20,1.574770766184E12
21,1.574770766219E12
22,1.574770766253E12
23,1.574770766286E12
24,1.57477076632E12
25,1.574770766354E12
26,1.574770766387E12
27,1.574770766419E12
28,1.574770766454E12
29,1.574770766489E12
30,1.574770766521E12
31,1.574770766588E12
32,1.574770766617E12
33,1.574770766658E12
34,1.574770766689E12
35,1.57477076672E12
36,1.574770766756E12
37,1.574770766786E12
38,1.574770766817E12
39,1.574770766857E12
40,1.574770766907E12
41,1.574770766936E12
42,1.574770766968E12
43,1.574770766993E12
44,1.574770767025E12
45,1.574770767152E12
46,1.574770767177E12
47,1.57477076721E12
48,1.574770767251E12
49,1.574770767275E12
50,1.574770767339E12
51,1.574770767364E12
52,1.574770767402E12
55,1.574770767534E12
57,1.57477076756E12
105,1.574770769667E12
107,1.574770769749E12
109,1.574770769779E12
110,1.5747707698E12
111,1.57477076982E12
111,1.57477076984E12
112,1.574770769906E12
112,1.574770769963E12
113,1.574770769989E12
115,1.574770770032E12
116,1.574770770054E12
117,1.574770770096E12
117,1.574770770178E12
118,1.574770770199E12
119,1.574770770229E12
121,1.574770770319E12
121,1.574770770395E12
122,1.574770770449E12
123,1.574770770496E12
124,1.574770770519E12
125,1.574770770551E12
126,1.57477077062E12
127,1.574770770669E12
128,1.57477077069E12
129,1.574770770718E12
131,1.574770770755E12
131,1.574770770797E12
132,1.574770770874E12
133,1.574770770913E12
134,1.574770770937E12
135,1.574770770995E12
137,1.57477077102E12
137,1.574770771069E12
138,1.574770771115E12
139,1.574770771142E12
140,1.574770771171E12
142,1.574770771206E12
142,1.574770771236E12
143,1.57477077127E12
144,1.574770771299E12
145,1.574770771323E12
146,1.574770771361E12
147,1.574770771397E12
148,1.574770771531E12
149,1.57477077156E12
150,1.57477077162E12
152,1.574770771658E12
152,1.574770771686E12
154,1.574770771731E12
155,1.574770771753E12
156,1.574770771789E12
157,1.574770771819E12
158,1.574770771851E12
159,1.5747707719E12
160,1.574770771955E12
161,1.574770771979E12
163,1.574770772035E12
163,1.574770772129E12
164,1.574770772181E12
165,1.574770772268E12
166,1.574770772319E12
167,1.574770772341E12
168,1.574770772362E12
170,1.57477077239E12
171,1.574770772424E12
171,1.574770772469E12
172,1.574770772532E12
173,1.574770772563E12
174,1.574770772593E12
175,1.574770772666E12
176,1.574770772811E12
177,1.574770772857E12
178,1.574770772882E12
179,1.574770772902E12
181,1.574770772931E12
182,1.574770772968E12
182,1.574770772991E12
183,1.574770773032E12
184,1.574770773063E12
185,1.574770773185E12
186,1.574770773251E12
187,1.574770773279E12
188,1.574770773302E12
189,1.57477077334E12
190,1.574770773365E12
191,1.5747707734E12
192,1.574770773433E12
193,1.574770773469E12
194,1.574770773501E12
195,1.574770773571E12
196,1.574770773599E12
197,1.574770773621E12
199,1.574770773644E12
200,1.574770773679E12
200,1.574770773705E12
201,1.574770773769E12
202,1.574770773791E12
203,1.574770773853E12
205,1.574770773874E12
205,1.574770773922E12
206,1.574770773943E12
207,1.574770773974E12
209,1.574770774053E12
209,1.57477077408E12
210,1.574770774111E12
211,1.574770774145E12
212,1.574770774174E12
213,1.574770774209E12
214,1.574770774368E12
215,1.574770774463E12
216,1.574770774506E12
217,1.574770774543E12
220,1.57477077457E12
221,1.574770774595E12
222,1.574770774619E12
223,1.574770774698E12
223,1.574770774799E12
223,1.574770774842E12
224,1.574770774878E12
226,1.574770774906E12
227,1.574770774926E12
228,1.574770774948E12
229,1.574770774977E12
230,1.574770775051E12
230,1.574770775074E12
231,1.574770775108E12
232,1.574770775188E12
233,1.574770775212E12
234,1.574770775248E12
235,1.574770775276E12
236,1.574770775309E12
237,1.574770775334E12
238,1.574770775375E12
239,1.574770775406E12
240,1.574770775535E12
241,1.574770775593E12
242,1.574770775627E12
243,1.574770775649E12
245,1.574770775713E12
246,1.574770775743E12
246,1.574770775772E12
247,1.574770775801E12
248,1.574770775837E12
249,1.574770775886E12
250,1.574770776015E12
251,1.57477077606E12
252,1.574770776088E12
254,1.574770776115E12
256,1.574770776137E12
257,1.574770776158E12
258,1.57477077618E12
258,1.574770776259E12
259,1.574770776282E12
259,1.574770776313E12
261,1.574770776343E12
261,1.574770776378E12
262,1.574770776468E12
265,1.574770776528E12
267,1.574770776583E12
267,1.574770776614E12
273,1.574770776954E12
274,1.574770776975E12
275,1.574770776998E12
276,1.574770777031E12
276,1.574770777114E12
277,1.574770777146E12
278,1.57477077717E12
279,1.574770777214E12
280,1.574770777235E12
281,1.574770777284E12
282,1.574770777306E12
283,1.574770777342E12
284,1.574770777418E12
285,1.574770777456E12
286,1.574770777479E12
287,1.57477077752E12
288,1.574770777549E12
289,1.574770777581E12
290,1.574770777608E12
291,1.574770777689E12
292,1.574770777712E12
293,1.574770777794E12
295,1.574770777817E12
295,1.574770777885E12
297,1.574770777913E12
298,1.574770777939E12
299,1.574770778026E12
300,1.574770778053E12
302,1.57477077813E12
302,1.574770778168E12
303,1.574770778235E12
305,1.574770778311E12
306,1.57477077835E12
314,1.574770778679E12
317,1.57477077878E12
321,1.574770778983E12
321,1.574770779011E12
322,1.574770779047E12
323,1.574770779146E12
324,1.574770779183E12
325,1.574770779267E12
326,1.574770779305E12
327,1.574770779332E12
329,1.574770779352E12
330,1.574770779374E12
331,1.574770779446E12
332,1.574770779519E12
332,1.574770779547E12
333,1.574770779583E12
334,1.574770779608E12
335,1.574770779645E12
336,1.574770779682E12
337,1.57477077984E12
338,1.574770779886E12
339,1.574770779924E12
341,1.574770779953E12
343,1.57477077998E12
345,1.574770780069E12
542,1.5747707801E12
345,1.574770780128E12
345,1.574770780155E12
347,1.574770780184E12
348,1.574770780208E12
349,1.574770780301E12
349,1.574770780341E12
350,1.574770780391E12
353,1.574770780419E12
353,1.574770780446E12
355,1.574770780471E12
356,1.574770780515E12
356,1.574770780588E12
358,1.574770780623E12
359,1.574770780651E12
361,1.574770780681E12
361,1.574770780719E12
362,1.574770780768E12
363,1.574770780867E12
364,1.574770780913E12
367,1.574770780947E12
368,1.574770780974E12
369,1.574770780999E12
370,1.574770781021E12
371,1.574770781043E12
371,1.574770781102E12
371,1.574770781193E12
372,1.574770781229E12
375,1.574770781262E12
376,1.57477078129E12
377,1.574770781318E12
378,1.574770781341E12
379,1.574770781365E12
379,1.574770781387E12
380,1.574770781409E12
381,1.574770781458E12
381,1.574770781484E12
382,1.574770781505E12
384,1.574770781541E12
384,1.574770781584E12
385,1.574770781738E12
386,1.574770781776E12
388,1.574770781816E12
389,1.574770781841E12
391,1.574770781864E12
391,1.574770781886E12
392,1.574770781908E12
393,1.574770781988E12
393,1.574770782014E12
395,1.574770782063E12
395,1.574770782093E12
397,1.574770782119E12
398,1.5747707822E12
398,1.574770782235E12
400,1.574770782327E12
400,1.574770782414E12
401,1.574770782458E12
403,1.574770782486E12
405,1.574770782511E12
406,1.574770782536E12
406,1.57477078256E12
407,1.574770782631E12
